id,province_name,city_name,dealer,customer_code,ERP_connection,sell in sales name,2TL Bosch sales name,sell out sales name,warehouse_type,warehouse_name,warehouse_code,warehouse_address,KZ_coverage_tag,GBB_category_tag
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都簇锦仓库,,四川省成都市武侯区聚龙路16号摩尔汽车广场B座11楼62号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆山张浦仓库（合作）,,江苏省苏州市昆山市张浦镇港浦路560号新宝岛汽修二楼,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都轮胎虚拟仓库,,四川省成都市龙泉驿区柏合镇歇凉关路1086号,,
,云南省,昆明市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明石林仓库（合作）,,云南省昆明市石林彝族自治县凯旋怡景B5-03号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,太仓浏河仓库（合作）,,江苏省苏州市太仓市浏河镇听海路212号109室,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙四方坪仓库,,湖南省长沙市开福区四方坪先福安置小区B15栋3单元一楼,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙城东仓库,,湖南省长沙市长沙县星沙镇星城社区安置房A20栋189号101,,
,江苏省,南京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,南京滨江大道仓库,,江苏省南京市浦口区明发滨江大道1号滨江新城269栋（天猫养车内）,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州胥口仓库（合作）,,江苏省苏州市吴中区胥口镇燕河路59号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,张家港锦丰仓库（合作）,,江苏省苏州市张家港市锦丰镇锦中路56号（康众汽车配件）,,
,上海市,上海市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆山花桥美车城仓库（合作）,,江苏省苏州市昆山市花桥镇美车城8-5号,,
,吉林省,长春市,江苏康众汽配有限公司,KZ,是,,,,康众门店,榆树紫御华府仓库（合作）,,吉林省长春市榆树市榆西大街农机大市场南侧100米,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州富阳恩波大道仓库（合作）,,浙江省杭州市富阳区富阳市恩波大道1028号第6幢,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常熟支塘仓库（合作）,,江苏省苏州市常熟市支塘镇华东食品城A02幢124-125号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,吴江江陵西路仓库,,江苏省苏州市吴江区江陵西路145号（中信汽修2楼）,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州群星一路仓库,,江苏省苏州市吴中区工业园区群星一路18号-2号,,
,江苏省,南京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,华中油品大客户仓库,,江苏省南京市建邺区嘉陵江东街18号,,
,山东省,济南市,江苏康众汽配有限公司,KZ,是,,,,康众门店,济南电瓶虚拟仓库,,山东省济南市槐荫区幸福街8号山东汽配城金街38.39号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,吴江盛泽西环路仓库（合作）,,江苏省苏州市吴江区盛泽镇西环路1072号红格舞蹈学院内康众汽配,,
,云南省,昆明市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明宜良仓库（合作）,,云南省昆明市宜良县匡远街道书香苑二期康众汽车配件,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州越溪仓库,,江苏省苏州市吴中区越溪西路29号,,
,江苏省,南京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,南京天华南路仓库,,江苏省南京市浦口区天华南路天润城7街区14栋4单元107室,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都新津仓库,,四川省成都市新津区五河路576号,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都大源仓库,,四川省成都市其它区高新区大源北一街25号4栋1单元1层103号,,
,浙江省,台州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,台州箬横仓库,,浙江省台州市温岭市箬横镇广场路1号 箬横小拇指汽修连锁,,
,辽宁省,大连市,江苏康众汽配有限公司,KZ,是,,,,康众门店,大连旅顺仓库,,辽宁省大连市旅顺口区旅顺水师营镇水师营村北里屯,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,张家港塘市仓库,,江苏省苏州市张家港市杨舍镇塘市金塘中路366号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常熟深圳路仓库,,江苏省苏州市常熟市深圳路12号,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉螃蟹甲仓库,,湖北省武汉市武昌区友谊大道特1号4栋1层2号（天猫养车螃蟹甲院内）,,
,云南省,昆明市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明新东集仓库,,云南省昆明市盘龙区金瓦路车行天下汽车城（二期）项目B座负2层K-011K商铺,,
,山东省,青岛市,江苏康众汽配有限公司,KZ,是,,,,康众门店,青岛东山四路仓库,,山东省青岛市李沧区东山四路天猫养车李沧实验小学店院内,,
,浙江省,台州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,台州椒江海龙路仓库,,浙江省台州市椒江区海龙路东50米,,
,江苏省,南京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,南京江东北路仓库,,江苏省南京市鼓楼区江东北路417号,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉鹦鹉大道仓库,,湖北省武汉市汉阳区鹦鹉大道290号福星惠誉福园3栋101室,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙月湖仓库,,湖南省长沙市开福区月岛路月湖小区2期6栋,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙火炬村仓库,,湖南省长沙市芙蓉区马王堆新合七村安置住宅B6栋103,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉常青仓库,,湖北省武汉市江汉区常青路74号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州福东路仓库,,江苏省苏州市吴中区光福镇福东路719号天猫养车,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州鸣凰仓库,,江苏省常州市武进区鸣凰工业区凤林北路38-1号,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉文豪广场仓库,,湖北省武汉市洪山区光谷一路3号文豪广场A-4,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州翠竹仓库,,江苏省常州市天宁区虹景路红梅派出所对面停车场,,
,辽宁省,沈阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,沈阳高迎路仓库,,辽宁省沈阳市浑南区高迎路10-3号高迎检车线内,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆山前进西路仓库,,江苏省苏州市昆山市前进西路3236号,,
,陕西省,西安市,江苏康众汽配有限公司,KZ,是,,,,康众门店,西安未央仓库（合作）,,陕西省西安市,,
,陕西省,西安市,江苏康众汽配有限公司,KZ,是,,,,康众门店,西安引镇仓库（合作）,,陕西省西安市,,
,陕西省,西安市,江苏康众汽配有限公司,KZ,是,,,,康众门店,西安蓝田仓库（合作）,,陕西省西安市,,
,陕西省,西安市,江苏康众汽配有限公司,KZ,是,,,,康众门店,西安沣东仓库（合作）,,陕西省西安市,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,台州温岭仓库,,浙江省台州市温岭市三星大道888弄10幢1号  康众汽车配件,,
,吉林省,长春市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长春经开仓库,,吉林省长春市宽城区经济技术产业开发区会展大街金源大市场汽车用品城M08,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州吴中大道仓库,,江苏省苏州市吴中区枫津南路22号一幢旭瑞汽修内康众汽配,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,吴江汾湖仓库,,江苏省苏州市吴江区黎里镇芦莘大道627号吴江汾湖创客空间,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都东站仓库,,四川省成都市龙泉驿区悦来街60号康众汽车配件,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都昭觉仓库,,四川省成都市成华区双荆路2号附24号,,
,河南省,郑州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新郑郑韩路仓库,,河南省郑州市新郑市郑韩路郑花巷康众汽车配件,,
,河南省,郑州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,荥阳塔山路仓库,,河南省郑州市荥阳市广武路与郑上路交叉口向东300米路北康众汽配,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,郑州丰庆路仓库,,河南省郑州市金水区丰庆路北三环南辅道向东100米路南康众汽车配件,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙金甲冲仓库,,湖南省长沙市望城区月亮岛街道金桑园小区B02栋60号,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙观沙岭仓库,,湖南省长沙市岳麓区观沙小区8栋1-2单元,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙含浦仓库,,湖南省长沙市岳麓区五星小区C2栋4单元,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州萧山TDC仓库,,浙江省杭州市萧山区新街街道塘芝沙路368号1号楼2楼,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州拱墅TDC仓库,,浙江省杭州市拱墅区康桥镇康惠路10号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,吴江震泽仓库,,江苏省苏州市吴江区震泽镇汽摩商城6幢14号,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州桐庐仓库（合作）,,浙江省杭州市桐庐县杭州市桐庐县金东路427号（乔林小区）,,
,云南省,昆明市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明贵昆路仓库,,云南省昆明市官渡区朱家村彩云北路1919号汽车小镇9栋9-B-3号商铺,,
,吉林省,长春市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长春东新路仓库,,吉林省长春市二道区怀仁路康众汽配,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州横山桥仓库,,江苏省常州市武进区常州市武进区横山桥方家塘别墅区25号,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州小河仓库,,江苏省常州市新北区孟河镇石桥农贸市场68-1-9,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉墨水湖仓库,,湖北省武汉市汉阳区动物园路73号人民检察院宿舍2-1-1-1,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙泉塘仓库,,湖南省长沙市长沙县泉塘小区E区8栋139号,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉天猫直营仓库,,湖北省武汉市武昌区武汉天猫直营仓库,,
,吉林省,长春市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长春飞跃中路仓库,,吉林省长春市其它区高新技术产业开发区光谷大街2388号院内,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州老余杭仓库,,浙江省杭州市余杭区余杭街道城东路4号星德思汽修二楼康众汽配,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,张家港塘桥仓库,,江苏省苏州市张家港市塘桥镇南环路与镇中路交叉路口向西150米康众汽配,,
,江苏省,南京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,南京江宁TDC仓库,,江苏省南京市江宁区科宁路777号汉德森科技园A栋,,
,山东省,济南市,江苏康众汽配有限公司,KZ,是,,,,康众门店,莱芜万福南路仓库,,山东省济南市莱芜区济南市莱芜区万福南路吴花园商贸市场北首,,
,云南省,昆明市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明茨坝仓库,,云南省昆明市盘龙区茨坝街道蓝龙潭加油站旁（康众汽车配件）,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆山城西仓库,,江苏省苏州市昆山市玉山镇水秀路1298号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州昆山TDC仓库,,江苏省苏州市昆山市周市镇康庄路148号5号楼3层,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州中新大道仓库,,江苏省苏州市,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都大丰仓库,,四川省成都市新都区大丰崇义桥南街64号附2-8号,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉香江路仓库,,湖北省武汉市江汉区湖北省武汉市江汉区香江路前三眼桥70号楼,,
,吉林省,长春市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长春农安县仓库,,吉林省长春市农安县农安镇站前街东侧隆达商业街4栋19门,,
,河南省,郑州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,登封少林大道仓库,,河南省郑州市登封市颖河路与菜园路交叉口向西200米路南,,
,辽宁省,大连市,江苏康众汽配有限公司,KZ,是,,,,康众门店,大连华北路城配仓,,辽宁省大连市甘井子区华北路429号轮胎市场,,
,云南省,昆明市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明春融街仓库,,云南省昆明市呈贡区花香满径11-S1-06,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州凤凰汽配城仓库,,江苏省常州市钟楼区江苏省常州市钟楼区中天凤凰汽配城一期21-1,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙涂家冲仓库,,湖南省长沙市天心区涂新社区18栋负一楼,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州武进TDC仓库,,江苏省常州市武进区牛塘镇沈家弄村湖滨路508号,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州新塘仓库,,广东省广州市增城区新塘镇汇美新村A1区汇荔四街2号一层,,
,辽宁省,沈阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,沈阳大东轮胎区域仓库,,辽宁省沈阳市大东区东北大马路337号,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉新洲仓库,,湖北省武汉市新洲区龙腾大道双拥路130号,,
,山东省,济南市,江苏康众汽配有限公司,KZ,是,,,,康众门店,济南章丘仓库,,山东省济南市章丘区明水镇桑园路聂家路口往北800米。,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉黄陂仓库,,湖北省武汉市黄陂区双凤大道鑫缘小区院内康众汽配,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,西安阎良区仓库（合作）,,陕西省西安市阎良区倚天路倚天商店向东20米康众汽车配件,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,长沙香樟路仓库,,湖南省长沙市雨花区唐湘电器城E3栋2号一楼和10号一楼,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,宁乡玉潭仓库,,湖南省长沙市宁乡市长塘路19号（启殿园）,,
,陕西省,西安市,江苏康众汽配有限公司,KZ,是,,,,康众门店,户县甘亭仓库（合作）,,陕西省西安市鄠邑区户县甘亭镇南新村二街一号,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,济南奥体中路仓库,,山东省济南市历城区奥体中路与工业南路交叉口往北400米路东康众汽车配件,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉光谷仓库（合作）,,湖北省武汉市江夏区东湖高新区阳光海岸君澜销售中心,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉徐东仓库（合作）,,湖北省武汉市洪山区武汉市洪山区沙湖巷32号附19号,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都新都仓库,,四川省成都市新都区宝光大道南段460号,,
,陕西省,西安市,江苏康众汽配有限公司,KZ,是,,,,康众门店,西安西二环仓库,,陕西省西安市雁塔区沣惠南路34号新长安广场,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常熟梅李仓库,,江苏省苏州市常熟市梅李镇将军路151-6号天猫养车旁（原上汽大通新能源展厅内）,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都成华TDC仓库,,四川省成都市成华区龙潭寺东路209号,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都金堂仓库,,四川省成都市金堂县古城街32-36号,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都双流锦绣仓库,,四川省成都市双流区东升街道 东泰路54号,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州兴业大道仓库,,广东省广州市番禺区南村镇宏信装饰材料城6幢111室康众汽配,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州平康路仓库,,广东省广州市番禺区沙墟东大街47号康众汽配,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,崇州永安仓库,,四川省成都市崇州市金盆地大道58-60号,,
,浙江省,台州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,台州黄岩仓库,,浙江省台州市黄岩区新城中路1111号（浙江达盛公司院内厂房3楼康众汽配）,,
,江苏省,常州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常州新北仓库,,江苏省常州市新北区黄河中路106号达诚汽车俱乐部二楼康众汽配,,
,辽宁省,沈阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,沈阳启工街城配仓,,辽宁省沈阳市铁西区北一西路1号中国铁路物资沈阳有限公司4号库西门,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉汉城仓库,,湖北省武汉市汉阳区汉城花园门面旁康众汽配,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都简阳仓库,,"四川省成都市简阳市四川省成都市简阳市广场路221号附140,141号1层",,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆山建伟仓库（合作）,,江苏省苏州市昆山市陆家镇建伟国际汽车城2-61号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,常熟辛庄仓库（合作）,,江苏省苏州市常熟市辛庄大道928号近新阳东路,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州三里亭仓库（合作）,,浙江省杭州市拱墅区沈半路170号新奇特,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆明安宁仓库（合作）,,云南省昆明市安宁市东湖东边珍泉路高架桥下市场F区15-23号商铺,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州鹤龙仓库,,广东省广州市白云区嘉禾望岗百花岭工业园百花豪苑街40号B102,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州花城仓库,,广东省广州市花都区花都区三华路8号威玛大厦107、108、109,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州天河东圃仓库,,广东省广州市天河区吉山新路街自编24号广信创意产业园内G栋112房,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州南沙金岭仓库,,广东省广州市南沙区南沙街道广兴路46号C3,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州海珠仓库,,广东省广州市海珠区新业路55号55直播电商工场园区内自编之23号（进园区左转鑫蕾服装工作室左侧楼梯上二楼）,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州从化仓库,,广东省广州市从化区广州市从化区江埔街道商贸城北区小海北路盈福巷1号,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,广州狮岭仓库,,广东省广州市花都区广东省广州市花都区杨二村旧区北一巷1号康众汽配,,
,河南省,郑州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,巩义仓库（合作）,,河南省郑州市巩义市310国道青龙温泉正对面康众汽配,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉江夏仓库（合作）,,湖北省武汉市江夏区普安新村257号,,
,浙江省,杭州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,杭州临平仓库（合作）,,浙江省杭州市余杭区临平东湖北路488号高新医药园区36栋一楼,,
,湖北省,武汉市,江苏康众汽配有限公司,KZ,是,,,,康众门店,武汉后湖仓库,,湖北省武汉市江岸区兴业南路淌湖二村金太阳平价超市旁院内康众汽配,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,成都石羊仓库,,四川省成都市武侯区南三环路五段188号温哥华水城5栋三单元102号,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州甪直仓库,,江苏省苏州市吴中区鸣市路30号康众汽配（新奇特装饰隔壁二楼）,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,苏州横泾仓库,,江苏省苏州市吴中区横泾镇金家弄27号,,
,江苏省,南京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,线上苏宁仓库,,江苏省南京市雨花台区玉兰路88,,
,山东省,济南市,江苏康众汽配有限公司,KZ,是,,,,康众门店,济南二环南路仓库,,山东省济南市市中区十六里河西河二环南路中国青年网第二工作室西北上坡100米,,
,河南省,郑州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,郑州经开仓库,,河南省郑州市管城回族区经北一路133号院内三源祥隔壁康众汽配,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,昆山周市仓库,,江苏省苏州市昆山市昆山市玉山镇广野路1号腾骏汽修院内康众汽配,,
,江苏省,苏州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,太仓沙溪仓库（合作）,,江苏省苏州市太仓市沙溪镇南苑南路山海丽景苑对面143号,,
,贵州省,贵阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众贵阳物流中心,,贵州省贵阳市,,
,甘肃省,兰州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众兰州物流中心,,甘肃省兰州市,,
,陕西省,咸阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众西北（西安）物流中心,,陕西省咸阳市,,
,重庆市,重庆市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众重庆物流中心,,重庆市重庆城区,,
,重庆市,重庆市,江苏康众汽配有限公司,KZ,是,,,,康众门店,重庆石新路仓库,,重庆市重庆城区九龙坡区科成路隆鑫盛世普天腾讯双创社区B13栋209室,,
,湖南省,长沙市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众长沙物流中心,,湖南省长沙市,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众广州车型件物流中心,,广东省广州市越秀区蒲涧路五泉汽配城2号门19栋A01康众仓库,,
,辽宁省,本溪市,江苏康众汽配有限公司,KZ,是,,,,康众门店,本溪高峪仓库,,辽宁省本溪市溪湖区溪彩路22栋1层3号,,
,辽宁省,沈阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众东北（沈阳）物流中心,,辽宁省沈阳市,,
,新疆维吾尔自治区,乌鲁木齐市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众乌鲁木齐物流中心,,新疆维吾尔自治区乌鲁木齐市,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,乌鲁木齐通嘉仓库,,台湾省其它其它停用仓库,,
,广东省,深圳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,深圳龙华仓库,,广东省深圳市龙岗区坂田街道五和社区六区八巷2-4,,
,江西省,南昌市,江苏康众汽配有限公司,KZ,是,,,,康众门店,南昌京山北路仓库,,江西省南昌市青云谱区京山北路玉带明珠109号,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,江油会昌仓库（合作）,,四川省绵阳市江油市李白大道南一段192号,,
,北京市,北京市,江苏康众汽配有限公司,KZ,是,,,,康众门店,营口站前仓库（合作）,,辽宁省营口市站前区国际汽保汽配城17-1甲23,,
,重庆市,重庆市,江苏康众汽配有限公司,KZ,是,,,,康众门店,重庆金开仓库,,重庆市重庆城区渝北区人和街道金童路奥林匹克花园4期12栋2-5,,
,四川省,成都市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众西南（成都）物流中心,,四川省成都市,,
,内蒙古自治区,赤峰市,江苏康众汽配有限公司,KZ,是,,,,康众门店,赤峰元宝山仓库（合作）,,内蒙古自治区赤峰市元宝山区平庄镇宝山路星光小区22号楼（东南角综合楼）,,
,广东省,河源市,江苏康众汽配有限公司,KZ,是,,,,康众门店,河源江北仓库,,广东省河源市,,
,辽宁省,鞍山市,江苏康众汽配有限公司,KZ,是,,,,康众门店,海城三江源仓库（合作）,,辽宁省鞍山市海城市环城东路63号康众汽配,,
,辽宁省,锦州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,锦州广州街仓库,,辽宁省锦州市凌河区延安路六段面粉厂总厂院内13号库,,
,广东省,揭阳市,江苏康众汽配有限公司,KZ,是,,,,康众门店,揭阳普宁仓库,,广东省揭阳市,,
,广东省,汕头市,江苏康众汽配有限公司,KZ,是,,,,康众门店,汕头龙湖仓库,,广东省汕头市,,
,福建省,福州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,福州福兴大道仓库,,福建省福州市晋安区鼓山镇福兴大道51号天猫养车三楼康众,,
,新疆维吾尔自治区,乌鲁木齐市,江苏康众汽配有限公司,KZ,是,,,,康众门店,乌鲁木齐油品大客户仓库,,新疆维吾尔自治区乌鲁木齐市其它区新疆乌鲁木齐市经开区阿里山街461号昌源水务大厦19楼新康众,,
,福建省,福州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,福州新店仓库,,福建省福州市晋安区新店镇赤桥路228号（时辰丰谷）5号楼二层康众汽车配件,,
,福建省,福州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,福州叶厦仓库,,福建省福州市仓山区高旺路6号福州快驰贸易有限公司,,
,广东省,广州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,新康众广州车型件物流中心废弃,,广东省广州市越秀区蒲涧路五泉汽配创意园2号门19栋01,,
,吉林省,白城市,江苏康众汽配有限公司,KZ,是,,,,康众门店,白城民主西路仓库（合作）,,吉林省白城市洮北区学府经典西侧门市（康众汽车配件）,,
,江西省,赣州市,江苏康众汽配有限公司,KZ,是,,,,康众门店,赣州信丰县仓库（合作）,,江西省赣州市信丰县星村路与信安交叉路口往西北约100米（鸿福家园西北侧）,,
,四川省,眉山市,江苏康众汽配有限公司,KZ,是,,,,康众门店,眉山东坡仓库,,四川省眉山市东坡区铁环路308号,,
,黑龙江省,哈尔滨市,江苏康众汽配有限公司,KZ,是,,,,康众门店,哈尔滨凯利汽车广场仓库（合作）,,黑龙江省哈尔滨市松北区凯利汽车广场东3-40号,,
,福建省,莆田市,江苏康众汽配有限公司,KZ,是,,,,康众门店,莆田仙游郊尾仓库（合作）,,福建省莆田市仙游县郊尾镇沙溪村梅园街1328号,,
,湖北省,黄冈市,江苏康众汽配有限公司,KZ,是,,,,康众门店,黄冈武穴仓库,,湖北省黄冈市武穴市刊江大道北侧华中金港汽车公园11幢107号,,
